,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Kcnq2,4.11261291723986,-0.593731251990616,0.812595036855338,-0.730660692056768,0.464986430801003,NA
Kcnq3,7.57785975457586,0.720002175884252,1.55894459679232,0.461852318142497,0.644187229540983,NA
Kcnq5,3.82892428461534,-0.471810412725606,1.21001703635267,-0.389920470994171,0.696595355990278,NA
Kcnrg,10.4618358913929,-0.326757347125321,0.583946392383592,-0.559567370202495,0.575774566579188,NA
Kcns1,1.37737564313363,-2.20190168639858,1.56740309459415,-1.40480881656592,0.160078136662918,NA
Kcns3,13.0407940273434,-0.0202154436837857,0.532083821537011,-0.0379929681481202,0.969693288586922,NA
Kcnv2,8.74884583388357,0.747555202844394,0.647520635553028,1.154488616731,0.248299902805007,NA
Kctd15,13.1161745181567,-0.522015516923642,0.56575664225375,-0.922685617696221,0.356171063032245,NA
Kctd16,0.465220930737621,2.03317308174034,3.49141869853445,0.582334362416568,0.560341484046347,NA
Kctd19,1.7328904622922,0.76199282442448,1.8372252996822,0.414751976557414,0.678323478501188,NA
Kctd8,5.19166295434691,-0.291387602088542,0.721313935658182,-0.403967797769855,0.686236399461664,NA
Kdm4d,1.48403719205802,1.47633492265459,1.73475073183714,0.851035768747662,0.394749483652003,NA
Khdc3,0.615137301857644,1.08585967397024,2.39283435829817,0.453796423561273,0.649975357999071,NA
Kiaa0408,10.1134151134977,0.232407870705819,0.540786990138454,0.429758620203339,0.667371236531666,NA
Kiaa0895l,9.00694822920568,0.00552940750738009,0.542605285147046,0.0101904785278338,0.991869315238674,NA
Kif19,1.09984345776788,1.38617460071693,1.90949194990033,0.725938960250284,0.467876191030786,NA
Kif27,8.96930557824659,0.531453693479921,0.639663839096822,0.830832792158942,0.406068094907379,NA
Kif28p,4.85646484309165,1.55912441380439,1.0523409014941,1.48157732118059,0.138452797125862,NA
Kif5c,9.52724337363612,-0.698536274232738,0.567461975759537,-1.23098340342146,0.21832907163785,NA
Kif9,11.2930470114968,-0.210437522624266,0.632378914973262,-0.332771250972471,0.739306960997866,NA
Kir3dl1,1.95521942673076,2.53948526457357,1.23515071717041,2.05601246007551,0.0397813151985392,NA
Kirrel2,0.298989703051304,0.124063420400223,6.5584379781912,0.0189166110608611,0.984907628201655,NA
Kirrel3,10.8340794946556,-0.348085134402703,0.738094798021789,-0.47159949553313,0.637212686862971,NA
Kiss1,6.09611401085239,0.261118979316026,0.782537308936402,0.333682466425697,0.738619181755278,NA
Kl,0.564256379399774,2.42348102458137,4.86108037828551,0.498547819823568,0.618097972981406,NA
Klhdc8b,7.29889706862403,-0.419475759062305,0.911586316266617,-0.460160219144425,0.645401222548217,NA
Klhl10,1.02035784390979,0.501797569030907,1.54775723455395,0.324209480549138,0.745779444969971,NA
Klhl14,1.38127397319541,0.446292171935639,1.35223707700401,0.330039886884653,0.741369823733039,NA
Klhl31,1.91591762508562,-0.691597635570546,1.28966405280181,-0.536261853672702,0.591777590395381,NA
Klhl38,2.63613173416716,1.30213982616449,1.26433836238607,1.0298982178371,0.303057787430285,NA
Klhl41,8.69706079183056,0.0794972027290512,0.685443679585386,0.115979189970995,0.907669034480143,NA
Klk1,11.4297320304184,0.124063420400223,6.5584379781912,0.0189166110608611,0.984907628201655,NA
Klk1c3,0.71317150193506,1.29304200894835,4.66798432494908,0.277002217431923,0.78177840348215,NA
Klra2,0.558874088249942,3.28873797611972,2.39696155083659,1.37204452652646,0.17004957692301,NA
Klra22,1.87165616883972,0.704828635827129,1.10479771812025,0.637970756335698,0.523492716602897,NA
Klra5,3.39873694997927,0.380465358269127,1.20041291745487,0.31694540498264,0.751285028532188,NA
Klrb1,0.377128996135211,3.54995668996962,4.96712409644755,0.714690557561973,0.474800273654143,NA
Klrb1a,5.54527959298931,0.0380838033863304,0.748800294988373,0.0508597601272603,0.959437270753109,NA
