,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Smpd3,336.230107858607,2.07204811019207,0.372260771920453,5.56611995269497,2.60473972776981e-08,1.54119405191159e-06
Atp1a3,34.5976260941524,3.56588048683529,0.640915544820217,5.56372913038886,2.64069735846419e-08,1.55573497825382e-06
Tnks2,4015.66028197693,-0.588424087241353,0.105781065791642,-5.56265984689905,2.65693469227967e-08,1.55858297742826e-06
Rab7b,65.0871130576596,3.08218560267796,0.554436899336122,5.55912784009965,2.71126058635124e-08,1.58365426043798e-06
Glyat,6417.80100795237,-1.62938941398613,0.293642816044212,-5.54888226429761,2.87501696970651e-08,1.67215880604037e-06
Bicc1,173.578858831376,2.00041437164173,0.36064366541121,5.54678915366733,2.90963260958923e-08,1.68512112321464e-06
Lbp,8332.01197438087,2.70656927434853,0.48806304304691,5.54553210472933,2.93061554167651e-08,1.69011195036433e-06
Fhl1,92.0525447857052,2.0858999999958,0.37621104400179,5.54449432905503,2.94804888379659e-08,1.69302235898033e-06
Cdh3,33.1057338922539,2.56019915723447,0.462332801334634,5.53756763492413,3.06701268567486e-08,1.74666372449183e-06
Mfsd12,146.722452929006,1.30045005546443,0.234840983597707,5.53757711086815,3.06684680115584e-08,1.74666372449183e-06
Fam129b,230.612096723394,1.40156693551063,0.253216425466072,5.53505536985169,3.11130049384471e-08,1.76453340870828e-06
Crem,1558.30726179488,-1.542863719109,0.278955113824116,-5.53086730678038,3.18651309616341e-08,1.79972152885791e-06
Sema3f,94.5914751494286,1.46854403182192,0.265682670651145,5.52743627660306,3.24944194392889e-08,1.82771080204198e-06
Unc5a,39.8144656653866,-2.49758113051018,0.451979328492333,-5.52587468732554,3.27848083651988e-08,1.83648672432597e-06
Fhl2,71.2282768832699,2.4002770092927,0.434635748858572,5.522502499153,3.34205043933824e-08,1.8644549144847e-06
Slc25a15,4754.34650960934,-1.57578961768295,0.285452270045185,-5.52032610367232,3.38371110132475e-08,1.88002289971165e-06
Slc46a1,657.620945402338,-1.28288950715378,0.232705580829646,-5.51292969674384,3.52909228110104e-08,1.95285964769591e-06
Fas,337.161339918546,1.48987984416474,0.270695064919332,5.50390471510341,3.71470370758798e-08,2.04728105948841e-06
Enpp2,3933.72548340767,-1.58124064397922,0.287439472192848,-5.50112561756425,3.77374213145976e-08,2.07146616276273e-06
Pla2g7,84.0186616794606,2.90941384020792,0.529092488850607,5.49887571930626,3.82220398099059e-08,2.08967536048718e-06
Kmo,4609.59580343843,-1.8902425650521,0.344311906209294,-5.48991345046049,4.02130743571642e-08,2.18235420800957e-06
Msl3l2,45.7557863930472,1.68928887471797,0.307713522159516,5.48981033677894,4.02365569518884e-08,2.18235420800957e-06
Slc5a1,46.6092742568066,1.59923009350182,0.291423179634782,5.48765577091707,4.07302796880646e-08,2.20040103864216e-06
Mon2,2691.79638887281,-0.448506760201623,0.0818650359828073,-5.47861189843996,4.28675455653398e-08,2.30674650703569e-06
Sepp1,177860.407483059,-1.02098105724407,0.186421391209694,-5.47673767811138,4.3323873148016e-08,2.32215960073366e-06
Sds,4377.75783825216,-6.00892006624805,1.09994085770384,-5.46294832505074,4.68290951545796e-08,2.50023465848748e-06
Cdcp1,8.79816445665062,4.78524387835061,0.877067840629204,5.45595637723725,4.87099512970438e-08,2.59053546431127e-06
Fbxo6,431.510516781283,0.848948170423799,0.155652475560778,5.45412572055306,4.92143751151566e-08,2.60721736075178e-06
Pde5a,123.256209435351,2.22041366560061,0.408117195843129,5.44062756535769,5.309320586717e-08,2.80184531966208e-06
Cyp2b3,23415.5937433437,-0.97539999899287,0.179475160977979,-5.43473533428144,5.48778258066943e-08,2.87383188937125e-06
Vwf,958.444371650208,1.60482793670902,0.295262834613041,5.43525208247845,5.47190176475875e-08,2.87383188937125e-06
Nr5a2,1487.25263165257,-0.764164817798789,0.140705595555475,-5.43094832001551,5.60553675555239e-08,2.91317400664981e-06
Pbld1,4026.86166342766,-1.4798010787951,0.272473527893778,-5.4309902698951,5.60421904482205e-08,2.91317400664981e-06
Cav1,136.466932393873,1.67510083690265,0.308733666497354,5.42571484317537,5.77230512545035e-08,2.98847978994907e-06
Usp43,23.9562380961921,3.38222728899902,0.624445094699302,5.41637258056725,6.08202976152696e-08,3.13695029360568e-06
Irs2,1309.43394923261,-1.8688036971016,0.345088667306178,-5.41543050859886,6.11414151326626e-08,3.14165737606478e-06
Slc25a32,872.287267362218,-1.3371720109711,0.247698458783541,-5.3983864798272,6.72428936639185e-08,3.44223172508779e-06
Kcna2,76.5581945721207,-2.39319045503564,0.443689783018015,-5.39383719579243,6.89687128612838e-08,3.51740435592547e-06
Pink1,2051.9096591223,-1.22374512075323,0.226982178532994,-5.39137093785251,6.9922169823895e-08,3.55277404146095e-06
Adgre1,637.581977839678,-1.83317823459636,0.340087297013378,-5.39031669425819,7.03336252924205e-08,3.56044440924742e-06
Blk,78.7671328049574,-2.39931135363765,0.445595317187401,-5.38450755897102,7.26432513378992e-08,3.65766565666868e-06
Plxna3,52.0242012246963,2.39259026678773,0.444376921525402,5.3841460951094,7.27893663018643e-08,3.65766565666868e-06
Hs3st3b1,1017.52650649179,-0.890802356743236,0.165517452883266,-5.38192402810529,7.36938686025819e-08,3.68955236652048e-06
Slc38a3,17880.6809787863,-1.03266617429905,0.19199598136318,-5.3785822336857,7.50746895992143e-08,3.74496663300022e-06
Samd5,56.2155911089522,-1.9607740870706,0.364664214070472,-5.3769303688562,7.57664579111095e-08,3.76573071537834e-06
Abcg3l3,121.563300347383,1.69885926737771,0.316129819639125,5.37392919566091,7.70391192871596e-08,3.81511116817717e-06
Trpm4,234.109511904996,2.08169160637029,0.387535583183297,5.37161410900863,7.8034962881019e-08,3.85047607457678e-06
F11,4637.48251452799,-0.903870451918819,0.168321472525784,-5.3699058020085,7.87777796777841e-08,3.87314637638832e-06
Nlrp12,1385.09471279328,-1.64278839905849,0.307144770021236,-5.34858008145443,8.86469508166447e-08,4.34274739699606e-06
Lin7a,460.304594663813,-1.5508815894954,0.290217410347267,-5.3438613060452,9.0987197305633e-08,4.42574359076761e-06
Pdgfrb,949.435862128471,1.72646972136243,0.323165014101819,5.34237818459664,9.17350168188996e-08,4.42574359076761e-06
Phtf2,745.343463538373,-0.944058985548917,0.176703953393926,-5.34260251350645,9.16215249697744e-08,4.42574359076761e-06
Plat,330.05723421545,2.70322714473858,0.506039038410979,5.34193400024438,9.1960138994586e-08,4.42574359076761e-06
Sdsl,257.127991184781,-1.31493141365759,0.246143909963242,-5.34212450697623,9.18635206616161e-08,4.42574359076761e-06
Aqp7,69.7693859261258,4.98828716525958,0.934034695400775,5.3405801624095,9.26495974085888e-08,4.42774369713494e-06
Trmt6,262.952803761348,1.07640315421676,0.201536282233721,5.34098943518496,9.24406442447714e-08,4.42774369713494e-06
Aoc1,42.5721161950102,4.80628693379182,0.900846578751263,5.33530020223223,9.53866099210591e-08,4.54266266341824e-06
Cyp3a23/3a1,60178.6129917005,-2.33441644811504,0.437823150022602,-5.33187075191098,9.72061169973217e-08,4.61324030249789e-06
Hsd17b12,2727.59120395703,-0.701177609181163,0.131547906801092,-5.33020726997492,9.81007397599188e-08,4.6395879274691e-06
Psat1,141.704739125883,3.88149514549931,0.728860343017223,5.32543056112958,1.00714186200744e-07,4.74676378273026e-06
Rnase4,30142.4515675734,-1.43773920402103,0.270150952202,-5.32198458788326,1.02641270121531e-07,4.82096522344013e-06
Aldh4a1,9168.44668823501,-1.15193509227634,0.216622313850778,-5.3177120666796,1.05080179483096e-07,4.90761605360654e-06
Tmem119,30.9371790881856,2.2343607661363,0.420190295111823,5.31749731521448,1.05204236443277e-07,4.90761605360654e-06
Fkbp8,4849.63450694967,-0.732477402765577,0.137821283253513,-5.31469004985417,1.06839024168344e-07,4.96692442970381e-06
Clec4f,5111.28782159506,-2.39251411279097,0.450845848584534,-5.30672317445631,1.11613485501704e-07,5.17129871131287e-06
Nprl2,363.304564968023,-0.774198886177258,0.146052419341709,-5.30082890558572,1.15278084215919e-07,5.32304342926748e-06
Apoh,80396.256883629,-0.984156858635905,0.185783668524351,-5.2973270818307,1.17510095624381e-07,5.40783834004728e-06
Mrvi1,134.589394985553,1.66419476528217,0.314302137146524,5.29488848020891,1.19089064245773e-07,5.46211184601084e-06
Sox9,70.7917746640383,2.17913817417624,0.411934966497134,5.29000534406298,1.22312786102311e-07,5.59120789446953e-06
Ccl7,18.987082867102,7.56717541729848,1.4310549423336,5.28783011290873,1.23775851892456e-07,5.63922781222028e-06
Myh11,332.891599502937,2.22358404550687,0.4206806252172,5.2856820880658,1.25237227363386e-07,5.66802127020779e-06
Tle1,1385.55462669875,-1.00568590512563,0.190265698186492,-5.2856921384741,1.25230351010986e-07,5.66802127020779e-06
Adh4,3313.78309290175,-1.80447926657262,0.341493973131658,-5.28407353730057,1.2634249663382e-07,5.69083450132052e-06
Fras1,622.155891397865,-5.80877969007302,1.09936929901592,-5.28373831729943,1.26574018759251e-07,5.69083450132052e-06
Enpp5,458.58278714286,2.17814914528293,0.412319983429415,5.28266694028863,1.27316728648651e-07,5.70148760831146e-06
P2rx5,44.4826529323989,3.85610617789969,0.730102259410663,5.28159737652686,1.28062386285603e-07,5.70148760831146e-06
Pck1,76414.6758743544,-1.5034520520786,0.284657285658686,-5.28162154219826,1.280454923781e-07,5.70148760831146e-06
Grk5,295.260751772166,1.00698731151648,0.19080743009059,5.27750576085213,1.30954088963135e-07,5.81130028554587e-06
Terc,194.031856360815,-1.73550376562184,0.329339319036205,-5.26965249913283,1.36682273418072e-07,6.04586832711393e-06
Slc9a3r1,2732.26334579447,-1.45428296494112,0.276226348829236,-5.26482347214517,1.40324124850114e-07,6.18693593048824e-06
Acadsb,2232.44143619259,-1.01593797635233,0.193153277664621,-5.25975012506045,1.44251288428625e-07,6.29912655029536e-06
Pfkfb1,1356.30324904715,-2.53832352369506,0.482553589033104,-5.26018991752007,1.43906689904663e-07,6.29912655029536e-06
Rarres1,1157.62310003249,-1.33620387232906,0.254029985530159,-5.26002420360104,1.44036441136229e-07,6.29912655029536e-06
Cpb1,383.284868456643,5.9644047723997,1.13467668227203,5.25647954662894,1.4683909886871e-07,6.39170956476919e-06
Pla2g1b,44.0613357005437,6.01851751614573,1.14551712013161,5.25397430590496,1.48851655701994e-07,6.44433386372118e-06
Ust5r,3269.03427807463,-3.84279037415713,0.731430373881794,-5.25380201776821,1.48991037528233e-07,6.44433386372118e-06
Anxa8,148.463499428417,4.4870631135793,0.854176235361182,5.25308821274099,1.49569854799698e-07,6.44896143660024e-06
Tnfrsf12a,170.994071453551,2.40985287473001,0.459530232600267,5.24416611523855,1.56990713442027e-07,6.74763858907428e-06
Snx18,686.977681802242,0.569686762932683,0.108696051852743,5.24109894722278,1.59623088029042e-07,6.83927387831015e-06
Akr1c12,1484.02885916435,-1.15614423362988,0.220665341079747,-5.23935579539903,1.611381039858e-07,6.88261126649348e-06
Ptk7,68.129252517981,2.83650798116604,0.541688512103136,5.23641893410873,1.63722102744466e-07,6.94954565314088e-06
Smox,241.427250882442,1.67022645634862,0.318940593868814,5.23679484034451,1.63389139117867e-07,6.94954565314088e-06
Traf3,694.530496674503,0.922785044585748,0.176275449412043,5.23490393962202,1.65070690840388e-07,6.98509660187746e-06
Ppp1r1b,28.9641778332137,1.86163856614089,0.355680393781664,5.2340207632689,1.65861808662488e-07,6.9969111135768e-06
C8b,13604.4837605682,-0.815274612359937,0.155851473323796,-5.23109980915052,1.68504493342307e-07,7.08652127693123e-06
Zfp68,1101.81331592458,-0.702604664586705,0.134377751116476,-5.2285788290779,1.7081799969436e-07,7.16178042890341e-06
Cyp2f4,965.241163232387,-1.40257702548805,0.268351349203308,-5.22664420973503,1.72614198751412e-07,7.21495678450855e-06
Dmbt1,716.808581709078,2.33214581289356,0.44667810947458,5.22108821414335,1.77874780132243e-07,7.4121722403887e-06
Hpgds,213.091269355765,-1.88895172271725,0.361969536352843,-5.2185378409191,1.80341136750283e-07,7.49210534073819e-06
Prepl,452.50749491252,-0.580095113446736,0.111268585492714,-5.21346713340504,1.85343381017881e-07,7.67658585379515e-06
Spint1,25.1730147309926,2.14463424284946,0.411901272882697,5.20667058841603,1.92258949359139e-07,7.93895867021363e-06
Tmem205,4312.53068140263,-1.07713475859679,0.207029783245497,-5.20280097728507,1.9630706790686e-07,8.08170181973183e-06
RGD1304810,26.2879076591947,3.47734139719988,0.669265653732409,5.19575653973455,2.03888950502614e-07,8.36863115756676e-06
Cyp4a2,3017.87486063503,-5.45871447177476,1.05138965137751,-5.19190431884399,2.08153974634915e-07,8.48571116762227e-06
Eci3,7888.51686212494,-1.47143046828477,0.283424860614476,-5.19160692218265,2.0848680165546e-07,8.48571116762227e-06
Scamp5,141.474849501191,1.55182870805419,0.298917077466935,5.19150234307321,2.08603961978423e-07,8.48571116762227e-06
Slc36a4,139.391947942115,1.20472074426343,0.232164138926857,5.18909057114533,2.11323599351567e-07,8.57083369714309e-06
Ifngr2,530.754738383983,0.967653984110993,0.186519610154685,5.18794770860016,2.12624284682516e-07,8.59807314509062e-06
Dcxr,2661.6695641569,-1.53740812899728,0.296532852293333,-5.18461316210745,2.16463682409837e-07,8.72750917751519e-06
Rtn4rl2,206.989201546596,-1.86642663250962,0.360043635892848,-5.18389008010429,2.17305034282158e-07,8.73566237814277e-06
Gfpt2,49.8398224379404,2.20755256360179,0.426341554222467,5.17789678659819,2.24401313494315e-07,8.99447845407712e-06
Slc43a1,542.503042398707,-2.02500287079722,0.391151603665856,-5.17702816968915,2.25448186957718e-07,9.01001701560844e-06
Mtrr,823.076472629251,-0.571832278984073,0.110490075063918,-5.17541759885014,2.2740177752073e-07,9.06159619578231e-06
Nipal2,175.915309936906,1.66957425163053,0.322885299541308,5.17079673184976,2.33098013499901e-07,9.26158037359489e-06
C1qc,2144.5765831202,-1.6546125446045,0.320398372794459,-5.16423516815413,2.41424018175848e-07,9.56458979834056e-06
Anxa2,686.48895348378,2.67721163096346,0.518556774529516,5.16281295021646,2.43266196225496e-07,9.59425386693559e-06
Cxcl16,193.772463000526,1.31880056408846,0.255454061279268,5.16257427063068,2.43576682164666e-07,9.59425386693559e-06
Cnn1,19.649806920041,3.96688052984934,0.769295034244791,5.15651389033544,2.51589827880424e-07,9.8814073777863e-06
Pcdhac2,102.799503263269,-2.82067757689856,0.547201852136257,-5.15472958632492,2.53997194048271e-07,9.94737435029158e-06
Sesn3,486.72475472803,1.00420349237647,0.19489958065492,5.15241484359307,2.57153398473716e-07,1.00422075723964e-05
Gpx2,57.9355345737249,5.9026326744747,1.14597456180125,5.15075366524447,2.59441767105147e-07,1.01027067600944e-05
Insig1,6816.93019940063,-2.50132431142882,0.48589191650979,-5.14790270518614,2.63415052338329e-07,1.02282867481826e-05
Fxyd5,101.475219640072,1.75722139376585,0.341446689301624,5.14640044500057,2.65532280364802e-07,1.02812895411505e-05
Kcnh1,76.7968975220306,-4.22718326072531,0.822509135060515,-5.13937545558604,2.75653123852936e-07,1.06430138328303e-05
Myh9,125.589538752155,0.950659342768949,0.185010259873696,5.13841417993764,2.77066676485944e-07,1.0656201728695e-05
Pkd2,221.364067516127,1.01497691216226,0.19753996508446,5.13808388964886,2.77553981227349e-07,1.0656201728695e-05
Bola1,428.866726546026,-0.74118899705518,0.144271886332018,-5.13744580388626,2.78497747482368e-07,1.0662485189325e-05
Col8a1,152.470084670979,1.99908739851359,0.389594299763616,5.13120289420693,2.87896373378137e-07,1.09915296964592e-05
LOC298111,1291.83146226272,-12.0488500706542,2.35270067485345,-5.12128474286461,3.03461010904391e-07,1.15534960920368e-05
Acot1,354.725903056639,3.59296231360798,0.702266333040111,5.11623887486397,3.11688282196916e-07,1.18314491972174e-05
Cftr,59.4657111005485,2.2966102477529,0.448929132791905,5.11575230921238,3.12492914851878e-07,1.18314491972174e-05
Tmem184b,538.672986704959,1.07027752332427,0.209446737220458,5.11002242158454,3.22120581653176e-07,1.21622765470597e-05
Serpina3c,78670.5829782782,-4.06625045452986,0.795948825463986,-5.10868327767115,3.24411627349803e-07,1.22150361504604e-05
Ndrg1,251.661172331846,1.36427145785622,0.267287534063229,5.10413425241708,3.32312305269167e-07,1.24781444736785e-05
Vsx1,5.15136983272836,7.90566164925755,1.55054469356031,5.09863513260287,3.42111261676586e-07,1.28108951358783e-05
Zfp189,726.345462980752,-2.02939362937587,0.39819402381761,-5.09649444238122,3.46000716132684e-07,1.29211414975451e-05
Marco,2026.90994193654,-2.10800037736166,0.413707081690115,-5.09539350583476,3.48017611124634e-07,1.29258280131834e-05
Olfml2b,67.0489550974525,2.22022720010401,0.435696901162742,5.09580672751838,3.47259269996466e-07,1.29258280131834e-05
Synpo,414.299220245593,1.83436285962795,0.36022654825666,5.09224783266382,3.5384315810838e-07,1.31065807182258e-05
Cd5l,3198.43369596079,-1.86790152451802,0.366993510420497,-5.08973993130778,3.58554923580207e-07,1.32186541834988e-05
Zbtb39,912.070568926053,-0.875992678554577,0.172113953425164,-5.08960872213921,3.58803094972056e-07,1.32186541834988e-05
Dclk1,82.7479312844352,2.5540917685035,0.50192976168494,5.08854418181861,3.60822724103157e-07,1.32217828231688e-05
Plet1,9.59494205000767,5.25159770934266,1.03201029412114,5.08870671083267,3.60513668470964e-07,1.32217828231688e-05
C1qb,1794.69519754178,-1.50484996809903,0.296015691193318,-5.08368310488063,3.70185367823959e-07,1.35285925332029e-05
Gzma,61.9392360511608,-2.04412501570639,0.402211295724043,-5.08221682841265,3.73055211100465e-07,1.35971163341897e-05
S100a10,305.854714289966,2.59873676260077,0.512092347741678,5.07474242499653,3.88021249964513e-07,1.41049852247738e-05
Abcb1b,4187.83383730189,4.27445150687994,0.842843302366565,5.07146642190545,3.9476192538531e-07,1.43119522444733e-05
Ntsr1,51.2937328968802,-4.29871746003613,0.848370785907532,-5.0670267428382,4.04077531995968e-07,1.46109304426479e-05
Lama5,311.032573008011,2.42904584459427,0.479910173135632,5.06145937420621,4.16059402093593e-07,1.4983337065993e-05
Unc13b,95.9254181680094,1.40927017468377,0.278444430881804,5.06122593373749,4.16569218984294e-07,1.4983337065993e-05
Adgrf5,2437.83156016167,-0.810444015625107,0.160327045123791,-5.05494263303705,4.30520157296604e-07,1.54444869027034e-05
Adora1,213.287709618165,1.83388757539027,0.363068493703359,5.05107881073432,4.39321750188291e-07,1.57189782240145e-05
Nkd1,109.867634104716,1.09523383874499,0.217162768889705,5.04337757500805,4.57385447855592e-07,1.63225699772591e-05
